Product Id,Review Date,Reviewer,Review,Rating,Location
7830092,6/13/2013,Anonymous,Wow Just got these shoes today and they just look so great on Have no idea how I managed without these shoes before they literally go with everything Very true to size and dont let the heel height intimidate you the platform makes it so comfortable Bought for a trip so excited that I wont need to pack as many shoes since these work with just about everything,NULL,from Michigan
7480209,2/18/2011,Carol R,These shoes are so comfortable I was able to walk all around Las Vegas with no pain! The silver MK emblem really dresses up this comfortable flat! It is nice to find comfort and style together!,1,from Ohio
7902866,5/15/2012,Debbie,"These shoes are super cute! I usually wear a true 7-1/2 shoe, but these ran slightly large. I'm going to return them and order a size 7. Can wait to receive my new Michael Kors Zanna sandals!",NULL,"from Frisco, Texas"
8003718,8/3/2012,SU-SU,"Where to start...I am an avid Michael Kors watch collector. I have over ten. I also have this watch in silver. Whilst this watch in silver is an eye catcher, the rose gold is bold, it is very beautiful more so in person than on the screen. It has bling, but subtle bling, very well put together. Thank you Michael Kors for making your watches classy, affordable and attractive. I believe that is why I have a collection of them. They are addictive, each one very different from the other. True time pieces. And thank-you Zappos for you're V.I.P. Next day shipping, unlike most companies your wait period for delivery is 3-8 days. Zappos is the bomb.",NULL,from NAPA
7646312,1/17/2011,Nafeesah W,I love this bag. It looks exactly like it does in the pictures. Dressed up or dressed down this bag goes with any outfit.,1,from Philly
7490152,2/27/2013,Anonymous,"I have been looking for a nude shoe for years I have tried and returned many shoes including Corso Como, Enzos, Cole Haan, etc This is by far the most comfortable and best fitting nude patent I have found They fit great in the toe box and they are the perfect heel height I love the high 4 in heels, but I walk for about 34 hours a day in my heels and my feet just cant take the high heels These are classic, stylish and comfortable You cannot go wrong",NULL,from Lower 48
7646714,3/10/2012,Anonymous,"Love this shoe! It was exactly what I was looking for. I went up a half size like I usually do if the heel is high (high for a gal who lives in flats), and it fit perfectly and is extremely comfortable for a higher heel.",2,from central Illinois
7761483,10/28/2011,Anonymous,"This is a beautiful shoe, however the fit is nowhere near the 8 I usually wear. I have to return them. I won't be reordering as I have no idea what size would fit.",1,from Boston
7830018,9/28/2011,Kristina,"These are very disappointing. I would not recommend buying these. Although they look nice in the picture, they are poor quality in real life.",1,from Cali
8038292,2/7/2014,Alicia,This is a nice bag The leather is not cheap Its a classic Micheal Kors Saffiano leather that is supposed to be very stiff so it stands up on its own and doesnt droop Its the only tote that has a top zip which is why I bought it However it is much smaller than expected I wish I read the measurements because it wont even fit a laptop like the other Jet Set bags that dont have the top zip Micheal Kors used to make this in a larger size I saw in another colour in his store I mistakenly thought this was it but this one is the medium size and it is the only size he now makes Its very unfortunately because I wanted an oversized tote and this is not one Its a nice large classic purse,NULL,from Torontp
7705025,10/13/2013,Anonymous,"This was my first venture into designer handbags And I was not disappointed Roomy without being too big, light and sturdy, plus great styling make this bag a great addition to my wardrobe I have moved into it and have not moved out for a month",NULL,"from Herndon, VA"
7830091,7/25/2012,Elizabeth,"These shoes are fabulous! I had been looking for an open-toe, nude patent leather platform slingback and these were exactly what I wanted. I often have a difficult time finding heels that don't kill my feet and these are surprisingly comfortable. Have worn them all night at two different weddings and I have no complaints. They are pretty high, so if you're not used to walking in heels that high, it takes some getting used to. Also, I ordered them on a Monday morning and they were on my doorstep the very next morning...thank you Zappos!",NULL,"from York, PA"
7894011,3/11/2013,Erica,"These are my alltime favorite sandals If youre looking for arch support, look elsewhere However, they are adorable, very flattering, and very flexible I have them in bronze and I want the rest of the colors Would recommend for everyday use",NULL,from Chicago
8206767,2/25/2014,Carlotta,"These boots run very small My daughter ordered 10, way to tight I wear a 9 and they were too tight on me as well",NULL,from New Orleans
7748192,10/4/2011,Anonymous,"I have feet on the skinny side, with narrow heels. These shoes are pretty, but I have to return them because they gape and sag in an unattractive way around my mid-foot (I got the normal B width). I think these would be good on a wide foot. But as always, I love Zappos; amazing service!",1,"from Los Angeles, CA"
7761531,11/7/2012,Anonymous,I needed a casual summer sandal that could also be dressy and I happened across these. All I can say is that they were perfect. I wore them with shorts and sundresses equally and always felt stylish.,NULL,NULL
7791955,6/4/2012,Becky G,"I LOVE this shoe!! Super cute, high quality and crazy comfortable. I get compliments all the time. Love the classy cognac color. Great height and super stable. I feel like a could play basketball in it. It fits my foot perfectly. I did go down a half size. Normally a 7 and wearing a 6.5. If your foot is like mine- normal to almost wide, high arch, low volume, narrowish heel and smaller ankles, go for it!",1,from Los Angeles
7721007,3/31/2011,Anna,"Tried them on at home, tried to walk on the carpet to see how they feel on. They hurt my feet. They are light and all leather, look cute, but not the most comfortable. Decided to send them back.",NULL,from california
8085986,7/3/2013,Anonymous,I bought these shoes for my niece on her bday When she opened the box she said these are nice Im so glad she liked them They are very pretty Prettier in person than in the picture The silver really stands out against the cream of the shoe The beige in the bottom also has bits of silver giving it a lil sparkle Very cute,NULL,from Laredo
7713254,9/18/2012,Anonymous,"I really wanted to like these. They are a nice soft leather, and the red is a lovely true red. Love the patent accents. But I found these to run small. I'm usually an 8, sometimes an 8 1/2. The 9 in these felt like most of my size 8s. I've never been able to wear the elastic-top style of flats but hoped these would be different since others found them comfortable. On me the top edge dug in all around (and I have narrow feet) and felt kind of rough and scratchy. For your reference, I do have sensitive feet and have a hard time finding truly comfortable shoes. But these would have been very uncomfortable for me to wear even for a few minutes. They are really cute, though.",NULL,"from Lawrence, KS"
7859407,8/16/2012,Anonymous,"Love! I have seen this purse about 4 different times since I bought it a month ago. Very popular. Good material, lots of space.",NULL,"from Madisonville, LA"
7966634,11/26/2012,Sarah L,"I'm very happy with this bag! I needed something light weight to carry all my baby and kid stuff (which adds considerable weight), plus lots of pockets. I ordered it and after a month or so the leather trim on the handles started to fray. Zappos agreed to switch it out for me. Hopefully it was a lemon and does not happen again.",NULL,from Boston
7836047,10/25/2012,DeAnna,"Gorgeous bag, very well made. Beautiful quality leather that smells wonderful. Deep, rich burgundy color is perfect for fall! Lightweight bag with unique gold stud detailing looks edgy but not overwhelmingly so. Interior is fantastic with 4 slip pockets and 1 zippered pocket...plenty of organization! This is my second Astor bag, I also have the luggage color and I'm planning on getting the black as well. Get this bag before its gone! You will not regret it!",NULL,from Florida
8195382,10/16/2013,JSAWYER,I had this bag in the color iris purple This is a nice bag clean and chic I highly recommend for a first time MK purchase,NULL,"from Miami, Florida"
7859968,10/15/2011,B M,"Received this beautiful purse for my birthday from my husband! Love the color, style and as always the multiple inside pockets! Have several MK purses...outstanding quality and style!",1,"from Hockley, Texas"
8173917,11/5/2013,Laura O,This is a great looking shoe but very uncomfortable Im used to wearing very high heels and the problem with these is not the heel but the structure of the shoe It feel narrow in the toes and wide at the heel I can walk in them for a couple of hours and thats it I was going to return them but decided to keep them because of the look but I dont know if Im going to wear them that often I wanted a pair to wear everyday but I would probably wear them to go out only,NULL,from Texas
7799912,1/2/2013,Anonymous,"When I ordered from Zappos I was little wary at first because I dont do online shopping that much Honestly amazing company Great service Number 1 customer service, next to Disneyland that is Great job Zappos, keep up the great work Ordered a Michael Kors bag UPS made a mistake with shipping They sent out another one immediately Im very satisfied with their service",NULL,"from San Diego, Ca"
7761448,12/29/2011,Gabrielle,"I am impressed by the quality of this shoe; however, they have less arch support than other Michael Kors flats I have gotten. They still are very well padded and have a thick rubber sole in a zebra pattern, which is very cute. They are very high quality and a great option for work.",1,NULL
7917990,6/18/2012,Janet,"I love this bathing suit! I have a large chest and the medium fit me beautifully. The color is exceptional. Thanks, Zappos!",NULL,from New Hampshire
7907422,1/23/2013,T L,"Love this bag I have been going back and forth for months deciding if I wanted to pay so much for this bag but it is so worth it Its hard to find this bag now, but luckily Zappos to the rescue Great quality, roomyperfect",NULL,"from Alexandria, VA"
7860238,7/22/2012,Anonymous,"I ordered this in sand python while on sale...one day later it was on sale at Lord and Taylor for 25 percent discount so I purchased that. When the Zappos bag arrived there were some differences in the bag even though the item numberes were labeled exactly the same. The Zappos bag did not have the outside magnetic closure pocket and a few of the finishes inside were a bit different. It was also labeled for less then LT. I always trusted that Zappos had authentic items and I'm not saying they don't, but it did make me say ""hummm""! It's a gorgeous bag regardless and can be dressed up or down...this is one you won't see coming and going with that lovely chain detail. The muted neutral tones make it a great year round luxe tote. Grab it while you can!",NULL,NULL
8057519,2/6/2013,Anonymous,"I love this Michael Kors Beannie Hat so much I bought it in Black, Gray, Brown and Gold Looks so rich in texture when on your head,warm,stylish and great for those lazy bad hair days and your on the go",NULL,from Columbia California
7713254,9/8/2012,Jennifer T,"I was so excited to receive these, as they are a great color and style. Unfortunately the second I put them on, they were way too tight, and the sides are very low. I had to return them",NULL,from United States
8124763,6/24/2013,Anonymous,"Love this suit If you like the picture, its even cuter in real life Not bulkey or restricting feeling so it will be comfy to wear all day and under a cute sundress But it does a great job hiding little flaws like my belly pooch through great design It even has a bit more side breast support than most Bandeau type suits And it feels secure even without the detachable strap Fit is true to size",NULL,"from Memphis, Tn"
8172316,5/26/2013,Karlin,"Super cute dress I love it I wish I had liked the matching swimsuit but I will wear this out and on vacation, over another swimsuit or without Can be worn as a regular dress Style and color are fab",NULL,from Las Vegas
7830140,2/13/2012,Anonymous,"I love the color and style of this casual shoe, however, they rub enough on the back of my heel that I have now given them away. Also, the stitching started to fray after 2 uses.",2,"from San Diego, CA"
7439171,11/22/2013,Anonymous,"This shoe is sexy and comfortable, which is hard to find Goes great with skinny jeans or a dress for a night out on the town I was able to wear for a whole night of dancing and did not feel the need to take them off until the end of the night",NULL,from United States
8062887,12/12/2012,Anonymous,"Beautiful jacket but runs small. I ordered the red jacket in a size 8. Normally I wear a size 6 but like to layer, so I bought a size up. The jacket fit very snug and felt more like a size 4. Jacket has been returned.",NULL,"from Charleston, SC"
7592128,2/2/2011,Anonymous,"These shoes look much better in person. Beautiful shoe! Well made. Unfortunately, they will be sent back because they are so tight and small! If they fit, they would def be 5 star!",1,from NJ
8126368,3/23/2013,Wanda,"One of Michael Kors best work I feel like a kid in a candy store, so many choices, so many colors and the styles are amazing I would once purchase one new high end bag a year, but now I find myself looking for whats next I am on my 13th MK bag now I got the old Hamilton and did not like the sag I find myself needing to now replace them with the Staffanio I got the tangerine in this bag and I love the flexibility in this bag, so cute Buy it, you will love it, if its the only bag you get, it works all season",NULL,from Florida
7954054,4/21/2013,Anonymous,"These are beautiful shoes I was disappointed that the heel didnt fit well in my usual size It slipped out when I walked I ordered a half size down which fit, but are a bit tight I kept them hoping they will stretch out a bit as I wear them",NULL,from Pennsylvania
7439207,9/23/2008,Chris,I did as people suggested and ordered up a size. The buckle on the shoe made it a pinch uncomfortable on my foot. I also didn't like seeing toe cleavage on the shoe.,1,"from Green Bay, WI"
8128600,4/28/2013,ASV,"Cute color and the belt was an addition it could have done without, but there are two things that ruined these pants, for me anyway One, the material is way too thin Wear this throughout the summer, those pants will be worn out and thinning with wear and wash in no time If the material was more substantial, that would have made a significant difference Two, for those of us with long torsos, and wider hips, these pants arent going to work The leg gets wide from the mid thigh area on down That is of no use to us who have wider hips and rear What MK describes as the natural waist is the low waist region for taller women So thin materiallow waist for those of us who are taller or have longer torsoswide hipslarge rearNo cute MK Chambray pants The search for the perfect one continues Chambray pants are always a must for the summer",NULL,"from Charleston, SC"
8042181,9/21/2012,Anonymous,"Very cute, but did not fit, mostly due to the super wide shaft. My daughter might have been able to fit two of her calves in the boot shaft. The zipper was difficult to slide, but that might have resolved with time and/or wax.",NULL,NULL
7966625,10/17/2013,A,I am so happy with my purchase Im very picky and was looking around for a while for a new purse I didnt want a big purse because they are too heavy and I didnt want a little purse because they dont fit all my things So I fell in love with this purse and was even happier when it arrived I love the material and it looks so classy Its also okay to use everyday And its the perfect size It also came very fast A day earlier than it was scheduled for This was my first time purchasing from Zappos and Im very happy,NULL,from California
7480209,4/9/2014,Anonymous,"Upon reading all the reviews, Ive come to the conclusion that this shoe fits everyone differently I typically wear a 95 in MK shoes so I ordered a 95 for this as well When it arrived, the shoe is too big, where the back keeps slipping off So I exchanged for a 9 instead, and the 9 fit perfectly Ive been wearing it for the last couple of days and its so comfortable that Im ready to buy another color",NULL,"from Antioch, CA"
8069071,1/3/2013,Izzy,"Very unflattering sweater Its boxier than the picture and expands the middle, instead of just hiding it The band at the bottom isnt knitted in its SEWN in so there is no stretch or give at all I normally wear a 1x, but couldnt get that one over my shoulders had to go to a 2x, but that will still tight gave up It sheds like a cat everything near it my black pants, bedspread, etc all have orange hair on it Yarn looks cheaps very flat color, not a rich orange that youd expect from this line or at this price point So disappointed Thank God for Zappos free returns",NULL,from Chicago
7748098,12/8/2011,Anonymous,"Love these shoes How cute Very versatile, go with everything Did I mention how cute",1,NULL
7761463,10/2/2012,Karen M,"This shoes were better than I expected. I have a little bit of an high arch, so I added an insert, and they are perfect. Hit just right on the back heel.",NULL,"from Sellersburg, Indiana"
8003786,12/4/2012,Anonymous,This is the watch she wanted. It came in time for her birthday! She was thrilled! The watch is great! Ordering from Zappos was easy!,NULL,from Texas
7966648,8/21/2012,Brittany,"I can't say enough about this purse! I love the style of it and the MK logo is faint but stands out just enough. The luggage color is so rich and compliments the rest of the purse so well. It is very spacious and I love the option of two different straps. If you are looking for a new fall purse, this is definitely it!",NULL,from Iowa
8162939,9/16/2013,Anonymous,"Im 57 size 16 This anorak is nice, but not this cost nice I returned it because the cinch waist is very unflattering Looks like an accentuated muffin top A little matronly looking as well",NULL,NULL
7480209,4/12/2012,Anonymous,I am a solid size 6...so that's what I ordered and it was too short and tight. Placed an order for a 6.5 and it was way too big...beautiful shoe so of course I'm disappointed neither size worked.,NULL,"from Longwood, Florida"
8036824,10/28/2013,Anonymous,"I purchased these sneakers in the gold color I absolutely love them I get many compliments and I feel good wearing them with jeans The first couple of times wearing them though, I had bad sores on the back of my angle Now they are totally fine I love Zappos so I would highly recommend them",NULL,"from Trumbull, CT"
7539924,1/11/2012,Anonymous,"This watch is absolutely stunning in person. The first day I wore it, I received many compliments. This watch is 46mm which I love. It has a bold look. If you want a gorgeous, classy watch that will make a statement, get this one! Finally, Zappos was wonderful with customer service. I received this watch in less than 48 hrs of ordering it. Thanks!",2,NULL
7700237,4/12/2014,Shatiya g,"These boots were super cute but when I walked in them, they are kind of wobbly yet tight in the toe for me I purchased a size 7 but I think an 8 may too big I may have to return these",NULL,from Philadelphia
7705025,1/3/2012,Anonymous,"This is a very pretty tote. It is a stylish bag for just running errands, but it would also look fine going out to lunch in a nice restaurant. The light colored handles really add the oomph to the bag.",2,from Las Vegas
7538354,9/9/2012,TL,"I have been looking at this purse for a while and waiting for it to go on sale, but now I am reading it is NOT leather. Hmmmmmm Now I don't know what to do. A lot of money for NOT leather.",NULL,from Michigan
7705025,6/26/2013,Anonymous,"The most beautiful bag I own Perfect size for me, and stays on my shoulder Has an outside slip pocket, which I need for my phone Has a tozip so I can ride the public transport without concern of losing anything Soft I actually own several of these in different colors They are my goto bags",NULL,from NYC
7761531,5/2/2011,Anonymous,"Just received this shoe (with Zappos excellent shipping)! They are great, I have received loads of compliments!",2,NULL
7761483,11/27/2012,LS,"Very lovely black pump and I can't say enough about how comfortable these are. Great looking, sleek and classy, without sacrificing comfort.",NULL,from Texas
7954932,6/4/2012,Anonymous,Beautiful handbag! My absolute favorite. The gold pieces give it gorgeous sophistication. Once in awhile you should splurge; you won't regret it!,NULL,NULL
7876439,8/15/2012,Anonymous,"This shoe looks great but it was half to a full size bigger than my normal shoe size. I found that, because the straps are so large and it's a wedge, my legs looked really bulky. The color is great, the style too, just not for me!",NULL,"from Hollywood, Florida"
7761531,7/19/2012,Laura C,NULL,NULL,"from Atlanta, GA"
7648835,7/11/2013,Alionka,"I am very happy with this bag, I have been looking for her and found in the finals, its great, all I need to put in it soft skin, beautiful brown color, some buyers write that ring latch, for me, its nothing I am grateful for Zappos fast delivery and most importantly, I believe Zappos Thank you very much I would recommend this product to everyone",NULL,from NY
8126964,8/11/2013,Wendy,"Fell in love with this shoe when I saw it online and even more after seeing several people wearing it Dont usually spend this much on a pair of sandals, but they replaced a similar pair that had worn out, that I wore all the time This shoe is very comfortable, but I gave it 4 stars for several reasons it was not comfortable at all during the breakingin period actually gave me a blister, the soles are inflexible so they can be awkward to walk in on occasion and, as a result, can be wobbly and unstable on uneven surfaces Doesnt stop me from wearing them all the time though I do love them and figure I better get my moneys worth",NULL,from NJNYC Metro
7761483,9/1/2012,Anonymous,These shoes feel very nice on the inside but the top of the shoes are sharp/tight and give me blisters near my big toe. Also the inside looks dirty after three days of wearing the shoes at work.,NULL,from Newark Delaware
7642309,5/28/2013,Alyssa m,"This watch is gorgeous Very luxurious looking with the bracelet strap but the face of the watch is way too heavy to wear every day, otherwise comfortable I collect watches this is my second MK and will definitely be my specialoccasion watch Good thing about this watch, links are removable and did not have to be taken to a store to be sized Also must compliment Zappos fast free shipping Ordered on Saturday night of this Memorial day weekend, my watch just arrived tonight Tuesday at nearly 10pm when I was expecting it tomorrow",NULL,from wilmington nc
7954052,2/22/2014,Nan,"I wanted to love these shoes They are so pretty and beautifully made They look great on my feet and make me feel tall Im 52 The heel height is comfortable The problem lies within where the straps contact my feet They cut into both my talus and ankle bones Painfully So back they go Given so many stellar reviews, they will be wonderfulfor someone else",NULL,"from Lakeland, FL"
7762544,10/22/2012,Anonymous,"I really wanted to love this clutch; however, I ordered it in the nickel color and it was not at all what I was expecting. The leather was very and dry looking, which on some bags looks great, but I feel like it just looked bad on this. Unfortunately I will be returning it.",NULL,from NY
7591987,9/25/2009,Kim G,"These boots are really cute. They\'re a different take on riding boots. I like the fact that the back is stretch because they won\'t get stretched out and slouch, and I have slightly bigger calves. They are cut a little small. I got a 9 (I usually wear a 9.5) and I wish I got a 10. Other than that I\'m happy.",1,"from Brooklyn, NY"
7954054,5/3/2012,Susan,"Love the look. However, they are too big. I had to invest in tons of Dr. Scholl's inserts and I use duck tape to keep them on my heels. Probably should have returned them but it's too late now. I'm looking elegant falling out of my super high heels.",NULL,"from Charleston, SC"
7761463,12/27/2012,Anonymous,"Wanted to love these because they are so cute. Size ran a bit small and no arch support. For a walking flat, they could do with more padding. Disappointed by the lack of support--had to return...",NULL,NULL
7480209,1/8/2014,Anonymous,"Soft, squishy, and comfortable I struggle with finding shoes that fit almost perfectly just a bit wide These shoes broke in really easily and I wear them all the time when it is warm out Unfortunately, the leather around the heels wore out within six months of regular wear I guess I have a weird gait, so I will have to buy another pair I love these shoes, though",NULL,NULL
7480209,5/5/2011,Anonymous,"I thought these shoes were super cute, the color was great too a light cream color. But they were a bit tight, on the waiting list now to get them in a half size up. Can't wait, since they'll definitely look great with jeans or skirts.",1,"from New York, NY"
8145878,10/1/2013,Anonymous,"Super cute shoes and the perfect color nude Unfortunately, the 41M size 11 US was at least a half size too small Hoping I can find a similar style in the right size",NULL,from Atlanta
8127084,5/11/2013,Anonymous,I love this sandal I would give it 10 stars for style It looks great on and for having no arch support it really isnt that hard to wear for an extended period of time I think it fits true to size and would recommend it for someone who wants a nice dressy looking sandal that has a different look I received many compliments Glad I purchased them,NULL,from Iowa
7940600,3/23/2012,Anonymous,"A great sweater - it seems like I always end up with a Michael Kors. Good all around sweater, looks good with just about everything. I recently took this sweater on a plane trip - it held its shape well, The hood is stylish and functional. It is a substantial weight sweater. When I got home I hand washed it according to the instructions. It washed well and didn't stretch out. I ordered a size medium, I usually wear a small, but in MK a medium is better. The sleeves are just the right length. I bought this sweater in the beige color also - great for spring.",NULL,"from Salem, OR"
7799897,7/17/2011,Anonymous,I purchased the Luggage one and I love this bag. You can wear it 3 ways and matches almost any outfit. A must buy in any color.,2,NULL
7372981,3/13/2011,Anonymous,I am in love with this watch. It is so sophisticated looking! I feel like a million bucks when I wear it!,1,NULL
7440021,11/23/2011,Gina T,Just received boots in mail and I gotta say I am in love. These boots are definitely worth it. They do run a but large but wearing them with extra thick socks will fix that problem. Can't wait for the rain and snow to wear them. Who knew rainboots could be so stylish! Zappos rocks! They save me so much on shipping and taxes. Tempted to get the black color now.,3,"from Noblesville, Indiana"
7409732,3/29/2008,Anonymous,I love these I seriously looked everywhere for the black 85 Everywhere was sold out incl s website Theyre so hot and inexpensive for Michael Kors They look amazing and are comfortable Good buy,NULL,from California
7874622,11/2/2012,Carole L,"I wasn't sure if it would look as good as it does on the site. Well, it does and I love it and will purchase another one for a gift. Thank you.",NULL,NULL
7787119,8/24/2011,Anonymous,"I absolutley love this watch! I bought it from overstock.com about about six months ago and was counting down the days until I received it in the mail. It is beautiful, unique, and I get compliments every time I wear it. You can dress it up or down, it is so versatile.",1,NULL
7830140,4/8/2013,Melissa,I love these sneakers I wanted them in black but they sold out of my size so I went with the mocha and Im glad I did I wear a 712 and these are a little roomy but Im keeping them because its just enough room for socksnow my daughter is wanting them but nope they are minecomfy and stylish,NULL,from Philly
7859984,3/1/2013,Shawna,Love this purse It is exactly as pictured and is perfect for every occasion I will continue to buy Michael Kors and the service I received from Zappos was fantastic,NULL,"from Urbandale, IA"
7986005,10/15/2012,Shanon C,"So these are cute. But because they are not leather, they do ""look"" a little cheap. But hey, my 6 year old loves them for school and they were a good price.",NULL,"from Seattle, WA"
7934652,7/25/2012,Laciana T,NULL,NULL,"from Atlanta, Georgia"
7966634,12/12/2012,Richelle B,"I love this bag! I have searched high and low for a stylish work tote that actually fits everything without me having to force it in, maneuver, etc. This tote easily fits my 13 in lap top, a notebook, even my make up bag too, all with several compartments and pockets to make finding essentials (keys, chapstick, cell phone) easily and without difficulty. Versatile enough to go with any work outfit since it is basic black with a camel trim. Finally! My year and a half search for a designer work tote is over!",NULL,NULL
7859989,8/8/2013,Beth,"This is a very nice purse to look at That is where it ended for me I was so excited to get this purse and filled it up and took it out for a spin for a full day of shopping This bag is insanely heavy I did not carry anything above and beyond what I normally do By the end of the day, my arm was so sore The next day I actually had bruises on my forearm I guess it would be okay it all I had to do was sit there and look at it, but I dont really want a purse that is painful to carry",NULL,from Illinois
8085668,11/6/2012,Jennie A,"If you have had Micheal Kors earrings before, you know that you are getting a large earring. These are great for someone like me who has large ear lobes. I can wear these everyday with any outfit. I even wear them with my scrubs to dress them up.",NULL,from California
8077321,2/20/2013,M,"Id been on the hunt for a parka for a while and am quite pleased with this one The coat is nice and warm I dislike fur fake and otherwise, so was happy the trim can be zipped off of the hood The hood is lined with a sort of furryfleecy material that I wasnt crazy about, but it is awfully cozy The sleeves have ribbed knit cuffs that help with the warmth In terms of fit, Im tall 510 and longlimbed and the sleeves are perfect, so might be long on someone short I usually wear a small or medium, depending on the cut, and am glad I ordered the medium, as it leaves me room for a big sweater or blazer In terms of style, its a puffy coat, but not too bulky or heavy I wish it had a little more of a nip in at the waist or detailing a belt or something, but it isnt too boxy and the bright vertical line provided by the zipper helps give the coat a sleeker look",NULL,from DC
8127104,7/29/2013,Gwen,Love these versatile wedges Perfect nude color looks great with every outfit and elongates the leg Comfy pretty I should buy a back up because I intend to wear them every day all summer long,NULL,"from Winter Park, Florida"
7842284,6/20/2012,Anonymous,"I've been wanting this bag for quite a while, but I really wanted it in the plum, but I thought this would go with more and I have to say that I love it! I got a discount on it as it went on sale less than a week after I bought it. I would totally recommend. It has nice linen lining and I will be purchasing another one sometime in the future.",1,"from Coquitlam, BC"
8195441,4/17/2014,Mo,"I really love my bag Very nice Wish they had an inside pocket, but other than that its a great handbag",NULL,NULL
7859984,1/23/2013,Haley M,"As always, Zappos had amazing customer service I ordered this bag Tuesday night around 9 and got it Wednesday next day at 5 This bag is so cute, I am coming from a smaller side bag so the size is weird at first but I love it, it can fit so many things, my iPad, a binder, my planner, sunglass case and a lot more, has great pockets inside and one of my favorite parts it has a hook for your keys so you do not lose them in a big purse It is definitely worth the money",NULL,from Florida
7966979,5/17/2012,Anonymous,"My friend received this wallet during the holidays in black python, I was so jealous. Normally I would just order one and be done with it but I really wanted traditional black leather but they did not make it back then. After a lot of hoping and checking and re-checking the Michael Kors web site I was excited to see they have finally made one! It is not the typical soft leather I usually purchase from Michael Kors but surprisingly I love it all the same. The size is exceptional, my cell phone, credit cards, money, etc. fit perfectly. I also really love the gold hardware they have used, it is so rich and classy and matches the gold hardware on all my Michael Kors handbags.",1,"from Gilroy, CA"
7409732,4/24/2008,Anonymous,"Love love love these shoes These shoes are so comfy and very sleek in design I wear them dressed up or even dressed down They can go with any outfit, I got the yellow pair and I just love them because I wear heels a lot and sometimes I just dont feel like always wearing heels and this is a great substitute",NULL,"from Silver Spring, Md"
8127098,9/9/2013,Nadya,"At first I had doubts about the comfort of these shoes, but I decided to give them a try and I like it I am usually size 859, depending on designer and 85 was perfect",NULL,"from Costa Mesa, CA"
7409732,4/23/2011,Anonymous,These shoes are great I bought a pair of the same shoes last year in a different color I was happy to see they are being offered again this season They look like very expensive shoes and and are most comfortable,NULL,from New Jersey
8126435,4/24/2013,Natalia Y,"This is such a great bag Its big enough to fit in a big wallet or possible a small wallet and small make up bag I was looking at Rebecca Minkoffs mini mac and mac, but felt that the shoulder straps were too short for me Thats not the problem with this bag This bag has an adjustable strap, BUT keep in mind if youre too short Im 54, it may still be too long for me Super cute bag, Ive been using it every day",NULL,"from Cincinnati, OH"
7713254,5/16/2013,Anonymous,"Initially, I loved these shoes They are both stylish and very comfortable I thought they were the perfect flats However, they have not worn well at all After just six months, the shoes are too worn looking to continue to wear them My dependable shoe hospital cannot even fix them because the quality of the material is so poor I might expect this of cheaper shoes, but these shoes were expensive They are not worth the money",NULL,"from Houston, TX"
8061245,3/2/2013,Cathy R,"These are the shoes my daughter will wear with her wedding dress She wanted flat sandals that she can use for more than just her wedding day These are beautiful without too much going on They are perfect for her They do run very narrow, which is exactly what she needs",NULL,"from Greensboro, Georgia"
7907420,12/12/2011,Anonymous,"I agree with the other reviews but it was a simple fix. Just don't use the side snaps to hold down the shoulder strap. It doesn't take away from the look of the bag. This bag is definately my favorite Michael Kors bag. It is beautiful and well made. You have to buy this bag. I got the red, I love it.",2,NULL
7750138,6/30/2011,Heather F,"These shoes are adorable and super comfy; however, I thought that they were red...instead they are a raspberry color. Still beautiful, just not the color I was looking for.",1,NULL
7836047,10/31/2012,Sanfra m,"The problem with this bag is the short handle, gets in the way when not used. Love the look but made me crazy with short handles!",NULL,from florida
7440021,10/23/2011,Sarah J,"The rain boots fit exactly right! I have a size 7 foot (usually), and the size 7 that I ordered was true to size! I have found that lots of other rain boots are extremely narrow throughout the leg portion of the boot, but these fit amazingly! They are not too tight around the calf, even when I wear thicker jeans! I am so happy with my purchase!",2,from North Carolina
7791966,7/13/2011,Anonymous,"This is a super cute shoe. Looks great on. The pictures don+ó-Ç-Öt do it any justice. The shoes run not so much big as they do wide, so I would recommend going at least a half size smaller.",1,NULL
7874622,4/3/2013,Courtney,"Awesome baby addition to the rest of my massive purse collection I love this side bag You can keep it on and drive, and if you are just missing your big MK Hamilton then put it right inside like a wallet and carry both",NULL,"from Dallas, TX"
7874552,10/18/2011,Janeen N,I kinda love it! Be forewarned the lock will get scratched pretty much as soon as you put it in your purse. There is no way around it. It scratches on itself as it flips over and rubs against the top of the chrome base. I still don't regret purchasing as I feel like a star whenever I pull it out. Unsure if the Dusk Croco is real leather but it looks nice and has a lot of style.,1,NULL
7633535,5/10/2011,Laura G,"I wanted these wedges for months and finally caved in a bought them once I tried them on at the MK store. This is by far the most comfortable shoe I have ever put on with the height of the heel. The bottom has a wonderful foamed bottom - they feel like an aerosol sandal would! I have worn these wedges twice now, both times for 5+ hours and my feet never hurt.The color of the leather is even better in person. The color is comparable to a light cognac. These are a must for the summer!",2,"from Washington, DC"
8128271,4/22/2013,Victoria,"Cute fit Has a little weight to keep the neck perfectly layered and laying right The fabric is a bit thinner than I expected, but still great style, so Im okay with that",NULL,from Thousand Oaks
7761463,10/19/2012,Anonymous,"Love! Very comfortable, right from the first wear. Great for slightly wider feet, where some flats (e.g., KORS by Michael Kors) cause weird bulges/ripples, these were great!",NULL,NULL
